id,state_name,state_code,district_name,district_code,subdistrict_name,subdistrict_code,cluster_name,village_name,udise_village_code,pincode,ward,school_name,udise_school_code,school_category,school_type,management,year_of_establishment,longitude,latitude,status,location_type,class_from,class_to,aff_board_sec,aff_board_h_sec,pre_primary,class_rooms,other_rooms,total_teachers,pre_primary_students,i_students,ii_students,iii_students,iv_students,v_students,vi_students,vii_students,viii_students,ix_students,x_students,xi_students,xii_students,class_students,class_with_pre_primary_students
1489,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Laitmawsiang,170608036,793108,,VILLAGE DORBAR LP SCHOOL- LAITMAWSIANG,17060803604,Primary,Co. Educational,Unrecognized,2017,91.4547,25.1857,Operational,Rural,1,5,,,0,4,1,4,9,5,6,4,3,3,0,0,0,0,0,0,0,21,30
1490,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Laitmawsiang,170608036,793108,,RAMAKRISHNA MISSION UP SCHOOL- LAITMAWSIANG,17060803605,Upper Primary only,Co. Educational,Unrecognized,1960,91.4547,25.1849,Operational,Rural,6,8,,,0,3,3,5,0,0,0,0,0,0,19,22,24,0,0,0,0,65,65
1491,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Laitmawsiang,170608036,793108,,BADON BANIAR LP SCHOOL,17060803606,Primary,Co. Educational,Unrecognized,2018,91.4533,25.1858,Operational,Rural,1,5,,,0,2,0,2,8,5,4,2,6,3,0,0,0,0,0,0,0,20,28
1492,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Sohkynduh,170608037,793108,,SOHKYNDUH PRESBYTERIAN LP SCHOOL,17060803701,Primary,Co. Educational,Government Aided,1913,91.4634,25.173,Operational,Rural,1,5,,,0,3,2,2,29,11,2,3,6,1,0,0,0,0,0,0,0,23,52
1493,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Sohkynduh,170608037,793108,,SOHKYNDUH RCLP AND RCUP SCHOOL,17060803702,Primary with Upper Primary,Co. Educational,Private Unaided (Recognized),2011,91.4625,25.1657,Operational,Rural,1,8,,,0,2,0,2,80,16,19,12,11,8,9,5,1,0,0,0,0,81,161
1494,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Mawlyndiar,170608038,793108,,MAWLYNDIAR SSA RCLP SCHOOL,17060803801,Primary,Co. Educational,Department of Education,1987,91.4518,25.1824,Operational,Rural,1,5,,,0,6,2,2,11,4,3,5,4,4,0,0,0,0,0,0,0,20,31
1495,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Mawlyndiar,170608038,793108,,MAWLYNDIAR CHURCH OF GOD LP SCHOOL,17060803802,Primary,Co. Educational,Private Unaided (Recognized),2001,91.4514,25.1822,Operational,Rural,1,5,,,0,3,0,3,26,7,6,6,3,8,0,0,0,0,0,0,0,30,56
1496,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Mawlyndiar,170608038,793108,,MAWLYNDIAR CHURCH OF GOD SSA  UP SCHOOL,17060803803,Upper Primary only,Co. Educational,Department of Education,2001,91.4513,25.1822,Operational,Rural,6,8,,,0,4,0,3,0,0,0,0,0,0,5,6,2,0,0,0,0,13,13
1497,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Mawlyndiar,170608038,,,MAWLYNDIAR CHURCH OF GOD SECONDARY SCHOOL,17060803805,Secondary Only,Co. Educational,Unrecognized,2019,91.4513,25.1822,Operational,Rural,9,10,Others,,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,6,6
1498,Meghalaya,17,East Khasi Hills,274,,,Mawbeh,Mawbeh,170608039,793108,,MAWBEH GOVT. LP SCHOOL,17060803901,Primary,Co. Educational,Department of Education,1910,91.452,25.242,Operational,Rural,1,5,,,0,2,0,3,26,16,12,9,10,5,0,0,0,0,0,0,0,52,78
1499,Meghalaya,17,East Khasi Hills,274,,,Mawbeh,Mawbeh,170608039,793108,,MAWBEH PRESBYTERIAN SSA UP SCHOOL,17060803902,Upper Primary only,Co. Educational,Department of Education,1999,91.4511,25.249,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,25,20,13,0,0,0,0,58,58
1500,Meghalaya,17,East Khasi Hills,274,,,Mawbeh,Mawbeh,170608039,793108,,MAWBEH PRESBYTERIAN SECONDARY SCHOOL,17060803905,Secondary Only,Co. Educational,Private Unaided (Recognized),1999,91.4511,25.249,Operational,Rural,9,10,Others,,0,2,0,4,0,0,0,0,0,0,0,0,0,18,17,0,0,35,35
1501,Meghalaya,17,East Khasi Hills,274,,,Mawbeh,Mawbeh,170608039,793108,,MAWBEH PRESBYTERIAN LP SCHOOL,17060803906,Primary,Co. Educational,Unrecognized,2014,91.4511,25.249,Operational,Rural,1,5,,,0,3,0,4,25,7,10,5,9,15,0,0,0,0,0,0,0,46,71
1502,Meghalaya,17,East Khasi Hills,274,,,Mawbeh,Wahstew,170608040,793108,,WAHSTEW CHURCH OF GOD LP SCHOOL,17060804001,Primary,Co. Educational,Government Aided,1984,91.4555,25.2446,Operational,Rural,1,5,,,0,3,0,3,15,3,4,4,1,4,0,0,0,0,0,0,0,16,31
1503,Meghalaya,17,East Khasi Hills,274,,,Mawbeh,Laitsohma,170608041,793108,,ST. CECILIA SSA RCLP SCHOOL- LAITSOHMA,17060804101,Primary,Co. Educational,Department of Education,1960,91.4513,25.2445,Operational,Rural,1,5,,,0,2,0,2,25,11,8,5,11,6,0,0,0,0,0,0,0,41,66
1504,Meghalaya,17,East Khasi Hills,274,,,Mawbeh,Mawkalang,170608042,793108,,MAWKALANG PRESBYTERIAN LP SCHOOL,17060804201,Primary,Co. Educational,Government Aided,1988,91.4427,25.242,Operational,Rural,1,5,,,0,2,1,2,10,5,2,4,4,0,0,0,0,0,0,0,0,15,25
1505,Meghalaya,17,East Khasi Hills,274,,,Mawbeh,Steplakrai,170608043,793108,,SENG KHASI LP SCHOOL- STEPLAKRAI,17060804301,Primary,Co. Educational,Private Unaided (Recognized),1999,91.4537,25.2444,Operational,Rural,1,5,,,0,2,0,2,16,5,4,5,6,2,0,0,0,0,0,0,0,22,38
1506,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Ladmawphlang,170608044,793108,,R.K.M. SSA UP SCHOOL- LADMAWPHLANG,17060804401,Upper Primary only,Co. Educational,Department of Education,1962,91.4455,25.2213,Operational,Rural,6,8,,,0,3,0,5,0,0,0,0,0,0,28,29,18,0,0,0,0,75,75
1507,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Ladmawphlang,170608044,793108,,R.K.M. SSA LP SCHOOL LADMAWPHLANG,17060804402,Primary,Co. Educational,Department of Education,1962,91.4454,25.2213,Operational,Rural,1,5,,,0,5,0,7,24,15,9,14,17,20,0,0,0,0,0,0,0,75,99
1508,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Ladmawphlang,170608044,793108,,R.K.M. SECONDARY SCHOOL- LADMAWPHLANG,17060804403,Secondary Only,Co. Educational,Unrecognized,2017,91.4453,25.2212,Operational,Rural,9,10,Others,,0,2,2,4,0,0,0,0,0,0,0,0,0,18,6,0,0,24,24
1509,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Ramkheng,170608045,793110,,RAMKHENG SSA LP SCHOOL,17060804501,Primary,Co. Educational,Department of Education,2005,91.5026,25.2438,Operational,Rural,1,5,,,0,4,1,4,19,11,7,14,4,7,0,0,0,0,0,0,0,43,62
1510,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Ramkheng,170608045,793110,,RAMKHENG SSA UP SCHOOL,17060804502,Upper Primary only,Co. Educational,Department of Education,2005,91.5026,25.2438,Operational,Rural,6,8,,,0,3,1,4,0,0,0,0,0,0,5,3,5,0,0,0,0,13,13
1511,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Laitkynsew,170608046,793110,,LAITKYNSEW SSA  RCLP SCHOOL,17060804601,Primary,Co. Educational,Department of Education,1984,91.5154,25.254,Operational,Rural,1,5,,,0,3,1,3,31,9,3,4,2,0,0,0,0,0,0,0,0,18,49
1512,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Lumkyntung,170608048,793108,,LAMSHAPHRANG SENG KYNTHEI SSA LP SCHOOL- LUMKYNTUNG,17060804802,Primary,Co. Educational,Department of Education,2003,91.492,25.2838,Operational,Rural,1,5,,,0,5,0,3,44,18,15,18,13,15,0,0,0,0,0,0,0,79,123
1513,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Lumkyntung,170608048,793108,,LAMSHAPHRANG SENG KYNTHEI UP SCHOOL- LUMKYNTUNG,17060804803,Upper Primary only,Co. Educational,Unrecognized,2012,91.492,25.2725,Operational,Rural,6,8,,,0,0,0,2,0,0,0,0,0,0,7,2,6,0,0,0,0,15,15
1514,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Pdei Puh Bsein,170608049,793108,,PDEI PUH BSEIN SSA RCLP SCHOOL PDEI,17060804901,Primary,Co. Educational,Department of Education,1980,91.4751,25.2032,Operational,Rural,1,5,,,0,2,0,2,13,7,5,5,3,2,0,0,0,0,0,0,0,22,35
1515,Meghalaya,17,East Khasi Hills,274,,,Khrang,Pdei Puh Bsein,170608049,793108,,SENG KHASI RAID PDEI  LP SCHOOL- PUHBSEIN,17060804902,Primary,Co. Educational,Unrecognized,2009,91.481,25.2018,Operational,Rural,1,5,,,0,1,0,3,27,5,4,4,3,3,0,0,0,0,0,0,0,19,46
1516,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Pdei Puh Bsein,170608049,793108,,PDEI PUH BSEIN SSA RCUP SCHOOL PDEI,17060804903,Upper Primary only,Co. Educational,Department of Education,1980,91.4757,25.2033,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,6,6
1517,Meghalaya,17,East Khasi Hills,274,,,Khrang,Thangtim,170608050,793108,,THANGTIM PRESBYTERIAN SSA LP SCHOOL,17060805001,Primary,Co. Educational,Department of Education,1990,91.481,25.202,Operational,Rural,1,5,,,0,6,0,3,23,6,4,6,6,3,0,0,0,0,0,0,0,25,48
1518,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Phong,170608051,793108,,PHONG PRESBYTERIAN SSA LP SCHOOL,17060805101,Primary,Co. Educational,Department of Education,1927,91.475,25.2055,Operational,Rural,1,5,,,0,2,0,2,17,6,2,2,3,2,0,0,0,0,0,0,0,15,32
1519,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Phong,170608051,793108,,RANGPAJUN SSA RCLP SCHOOL,17060805102,Primary,Co. Educational,Department of Education,1925,91.4711,25.2055,Operational,Rural,1,5,,,0,3,0,2,27,6,7,2,3,5,0,0,0,0,0,0,0,23,50
1520,Meghalaya,17,East Khasi Hills,274,,,Nongbah- Mawshuit,Mawtongreng,170608052,793108,,MAWTONGRENG PRESBYTERIAN SSA  LP SCHOOL,17060805201,Primary,Co. Educational,Department of Education,1984,91.4815,25.1811,Operational,Rural,1,5,,,0,4,0,2,21,8,4,6,2,7,0,0,0,0,0,0,0,27,48
1521,Meghalaya,17,East Khasi Hills,274,,,Nongbah- Mawshuit,Nongbah,170608055,793108,,RCLP SSA SCHOOL- NONGBAH MAWSHUIT,17060805501,Primary,Co. Educational,Department of Education,1950,91.4758,25.1756,Operational,Rural,1,5,,,0,1,0,2,29,11,7,13,3,9,0,0,0,0,0,0,0,43,72
1522,Meghalaya,17,East Khasi Hills,274,,,Nongbah- Mawshuit,Nongbah,170608055,793108,,RCUP SSA SCHOOL- NONGBAH MAWSHUIT,17060805503,Upper Primary only,Co. Educational,Department of Education,1950,91.4755,25.1759,Operational,Rural,6,8,,,0,3,1,4,0,0,0,0,0,0,9,4,1,0,0,0,0,14,14
1523,Meghalaya,17,East Khasi Hills,274,,,Nongbah- Mawshuit,Dewiong,170608056,793108,,DEWIONG SSA  LP SCHOOL,17060805601,Primary,Co. Educational,Department of Education,1975,91.4725,25.1746,Operational,Rural,1,5,,,0,1,0,2,9,1,4,0,5,0,0,0,0,0,0,0,0,10,19
1524,Meghalaya,17,East Khasi Hills,274,,,Nongbah- Mawshuit,Jarain,170608057,793108,,JARAIN RCLP SCHOOL,17060805701,Primary,Co. Educational,Unrecognized,1994,91.4815,25.191,Operational,Rural,1,4,,,0,1,1,1,5,4,0,0,1,0,0,0,0,0,0,0,0,5,10
1525,Meghalaya,17,East Khasi Hills,274,,,Nongbah- Mawshuit,Jarain,170608057,793108,,JARAIN PRESBYTERIAN  LP SCHOOL,17060805702,Primary,Co. Educational,Private Unaided (Recognized),2005,91.4821,25.198,Operational,Rural,1,5,,,0,5,2,3,20,2,4,6,5,5,0,0,0,0,0,0,0,22,42
1526,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Mawbawein,170608059,793108,,MAWBAWEIN SSA LP SCHOOL,17060805901,Primary,Co. Educational,Department of Education,2005,91.4723,25.1629,Operational,Rural,1,5,,,0,2,1,2,15,4,2,6,0,4,0,0,0,0,0,0,0,16,31
1527,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Mawbawein,170608059,793108,,MAWBAWEIN SSA  UP SCHOOL,17060805902,Upper Primary only,Co. Educational,Department of Education,2005,91.4729,25.1628,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,1,2,1,0,0,0,0,4,4
1528,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Laitkynsew,170608060,793108,,LAITKROH PRESBYTERIAN SSA UP SCHOOL- LAITKYNSEW- LAITKROH,17060806002,Upper Primary only,Co. Educational,Department of Education,1998,91.4753,25.1628,Operational,Rural,6,8,,,0,3,1,5,0,0,0,0,0,0,30,8,11,0,0,0,0,49,49
1529,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Laitkynsew,170608060,793108,,LAITKROH PRESBYTERIAN SECONDARY SCHOOL- LAITKYNSEW- LAITKROH,17060806003,Secondary Only,Co. Educational,Unrecognized,1998,91.4753,25.2653,Operational,Rural,9,10,Others,,0,2,2,6,0,0,0,0,0,0,0,0,0,9,9,0,0,18,18
1530,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Laitkynsew,170608060,793108,,"LAITKROH PRESBYTERIAN SSA LP SCHOOL,LAITKYNSEW, LAITKROH",17060806004,Primary,Co. Educational,Department of Education,1998,91.4753,25.2628,Operational,Rural,1,5,,,0,3,0,5,86,24,19,25,15,17,0,0,0,0,0,0,0,100,186
1531,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Laitmawroh,170608061,793110,,LAITMAWROH GOVT. LP SCHOOL,17060806101,Primary,Co. Educational,Department of Education,1962,91.5047,25.2453,Operational,Rural,1,5,,,0,5,1,2,43,14,19,15,13,7,0,0,0,0,0,0,0,68,111
1532,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Khadarmer,170608062,793009,,KHADARMER RCLP SCHOOL,17060806201,Primary,Co. Educational,Government Aided,1957,91.494,25.2824,Operational,Rural,1,5,,,0,6,1,4,64,23,21,18,22,15,0,0,0,0,0,0,0,99,163
1533,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Khadarmer,170608062,793009,,"SENG KHASI LP SCHOOL, KHADARMER",17060806202,Primary,Co. Educational,Private Unaided (Recognized),2004,91.495,25.3835,Operational,Rural,1,5,,,0,4,2,2,23,12,9,9,9,4,0,0,0,0,0,0,0,43,66
1534,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Khadarmer,170608062,793009,,LAMJINGSHAI SSA & RMSA SECONDARY SCHOOL KHADARMER,17060806203,Upper Pri. and Secondary,Co. Educational,Department of Education,2006,91.462,25.2838,Operational,Rural,6,10,Others,,0,5,8,10,0,0,0,0,0,0,31,39,28,29,32,0,0,159,159
1535,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Khadarmer,170608062,793009,,UMLYMPUNG PRESBYTERIAN LP SCHOOL,17060806208,Primary,Co. Educational,Government Aided,1954,91.4857,25.2819,Operational,Rural,1,5,,,0,9,2,9,95,50,23,42,23,16,0,0,0,0,0,0,0,154,249
1536,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Khadarmer,170608062,793009,,BALANG U KHRIST SSA UP SCHOOL- UMLYMPUNG,17060806209,Upper Primary only,Co. Educational,Department of Education,2007,91.4858,25.2821,Operational,Rural,6,8,,,0,5,0,3,0,0,0,0,0,0,5,2,2,0,0,0,0,9,9
1537,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Khadarmer,170608062,793009,,"BALANG U KHRIST LP SCHOOL, UMLYMPUNG, KHADARMER",17060806210,Primary,Co. Educational,Private Unaided (Recognized),2007,91.4858,25.2821,Operational,Rural,1,5,,,0,4,1,4,26,7,15,6,4,16,0,0,0,0,0,0,0,48,74
1538,Meghalaya,17,East Khasi Hills,274,,,Sder,Sder,170608063,793108,,SDER PRESBYTERIAN SSA LP SCHOOL,17060806301,Primary,Co. Educational,Department of Education,2008,91.4942,25.178,Operational,Rural,1,5,,,0,2,0,2,28,3,4,4,9,4,0,0,0,0,0,0,0,24,52
1539,Meghalaya,17,East Khasi Hills,274,,,Sder,Sder,170608063,793108,,SDER PRESBYTERIAN SSA UP SCHOOL,17060806302,Upper Primary only,Co. Educational,Department of Education,2008,91.4942,25.178,Operational,Rural,6,8,,,0,1,0,3,0,0,0,0,0,0,3,4,2,0,0,0,0,9,9
1540,Meghalaya,17,East Khasi Hills,274,,,Sder,Mawsohmad,170608064,793108,,MAWSOHMAD PRESBYTERIAN LP SCHOOL,17060806401,Primary,Co. Educational,Government Aided,1970,91.5013,25.183,Operational,Rural,1,5,,,0,1,0,2,8,7,13,10,6,3,0,0,0,0,0,0,0,39,47
1541,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Iew Shyllong,170608065,793110,,"J.S. MEMORIAL LP SSA SCHOOL, IEWSHYLLONG",17060806504,Primary,Co. Educational,Department of Education,2004,91.5034,25.2654,Operational,Rural,1,5,,,0,10,0,5,166,34,41,32,19,13,0,0,0,0,0,0,0,139,305
1542,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Iew Shyllong,170608065,793110,,J.S. MEMORIAL UP SSA SCHOOL- IEWSHYLLONG,17060806505,Upper Primary only,Co. Educational,Department of Education,2004,91.5034,25.2654,Operational,Rural,6,8,,,0,3,0,5,0,0,0,0,0,0,19,12,12,0,0,0,0,43,43
1543,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Iew Shyllong,170608065,793110,,WAHSHNONG LP SCHOOL,17060806507,Primary,Co. Educational,Government Aided,1985,91.5028,25.271,Operational,Rural,1,5,,,0,4,0,4,6,6,5,4,1,7,0,0,0,0,0,0,0,23,29
1544,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Iew Shyllong,170608065,793110,,MAW-U-MEN RCLP SCHOOL- IEWSHYLLONG,17060806508,Primary,Co. Educational,Government Aided,1984,91.5228,25.266,Operational,Rural,1,5,,,0,7,2,5,48,26,40,39,38,44,0,0,0,0,0,0,0,187,235
1545,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Iew Shyllong,170608065,793110,,"ST. PETER'S RCLP SCHOOL, IEWSHYLLONG",17060806509,Primary,Co. Educational,Government Aided,1949,91.5019,25.2647,Operational,Rural,1,5,,,0,7,1,8,87,37,32,30,23,20,0,0,0,0,0,0,0,142,229
1546,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Iew Shyllong,170608065,793110,,ST. PETER'S UP & SECONDARY SCHOOL- IEWSHYLLONG,17060806510,Upper Pri. and Secondary,Co. Educational,Government Aided,1967,91.5228,25.266,Operational,Rural,6,10,State Board,,0,9,7,14,0,0,0,0,0,0,90,101,78,108,57,0,0,434,434
1547,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Iew Shyllong,170608065,793110,,J.S MEMORIAL ENGLISH SECONDARY SCHOOL- IEWSHYLLONG,17060806511,Secondary Only,Co. Educational,Unrecognized,2004,91.5034,25.2654,Operational,Rural,9,10,Others,,0,2,0,5,0,0,0,0,0,0,0,0,0,7,7,0,0,14,14
1548,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Iew Shyllong,170608065,793110,,"ST. PETER'S ENGLISH SCHOOL LP SECTION, IEWSHYLLONG",17060806512,Primary,Co. Educational,Unrecognized,2007,91.5052,25.2657,Operational,Rural,1,5,,,0,9,9,9,99,26,29,34,27,17,0,0,0,0,0,0,0,133,232
1549,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Iew Mawiong,170608066,793110,,IEW MAWIONG RCLP SCHOOL,17060806601,Primary,Co. Educational,Unrecognized,1991,91.514,25.2546,Operational,Rural,1,5,,,0,3,0,3,25,7,9,5,4,0,0,0,0,0,0,0,0,25,50
1550,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Iew Mawiong,170608066,793110,,IEW MAWIONG  SSA UP SCHOOL,17060806602,Upper Primary only,Co. Educational,Department of Education,2008,91.5054,25.2604,Operational,Rural,6,8,,,0,3,1,3,0,0,0,0,0,0,4,6,7,0,0,0,0,17,17
1551,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Iew Mawiong,170608066,793110,,IEWMAWIONG GOVT. LP SCHOOL,17060806603,Primary,Co. Educational,Department of Education,1964,91.5051,25.266,Operational,Rural,1,5,,,0,5,1,3,28,10,5,9,8,6,0,0,0,0,0,0,0,38,66
1552,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Iew Mawiong,170608066,793110,,IEWMAWIONG LP SCHOOL,17060806604,Primary,Co. Educational,Unrecognized,2008,91.5051,25.2651,Operational,Rural,1,4,,,0,1,0,2,10,6,3,6,5,0,0,0,0,0,0,0,0,20,30
1553,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Wahtyngngai,170608067,793110,,WAHTYNGNGAI SSA LP SCHOOL,17060806701,Primary,Co. Educational,Department of Education,2005,91.5159,25.2712,Operational,Rural,1,5,,,0,5,1,3,35,27,21,23,13,15,0,0,0,0,0,0,0,99,134
1554,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Wahtyngngai,170608067,793110,,WAHTYNGNGAI SSA UP SCHOOL,17060806702,Upper Primary only,Co. Educational,Department of Education,2005,91.5151,25.2711,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,26,37,20,0,0,0,0,83,83
1555,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Wahtyngngai,170608067,793110,,"UMMLUH SSA LP SCHOOL, WAHTYNGNGAI",17060806703,Primary,Co. Educational,Department of Education,2005,91.5137,25.2731,Operational,Rural,1,5,,,0,4,0,2,9,7,5,7,3,4,0,0,0,0,0,0,0,26,35
1556,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Madan Football,170608069,793110,,MADAN FOOTBALL SSA LP SCHOOL,17060806901,Primary,Co. Educational,Department of Education,2005,91.1517,25.2715,Operational,Rural,1,5,,,0,7,1,3,46,14,5,10,9,15,0,0,0,0,0,0,0,53,99
1557,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Wahsohra,170608072,793108,,WAHSOHRA SSA LP SCHOOL,17060807201,Primary,Co. Educational,Department of Education,2005,91.457,25.2043,Operational,Rural,1,5,,,0,3,0,2,6,5,4,6,6,4,0,0,0,0,0,0,0,25,31
1558,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Tyniar,170608073,793108,,TYNIAR PRESBYTERIAN SSA LP SCHOOL,17060807301,Primary,Co. Educational,Department of Education,1962,91.453,25.218,Operational,Rural,1,5,,,0,5,0,2,17,2,2,5,4,6,0,0,0,0,0,0,0,19,36
1559,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Tyniar,170608073,793108,,MORNING STAR LP SCHOOL IT THANGSHER,17060807302,Primary,Co. Educational,Unrecognized,2014,91.4544,25.2055,Operational,Rural,1,5,,,0,1,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,3,6
1560,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Rymmai,170608076,793108,,RYMMAI SSA LP SCHOOL,17060807601,Primary,Co. Educational,Department of Education,2008,91.4636,25.1744,Operational,Rural,1,5,,,0,3,0,2,13,0,4,2,4,4,0,0,0,0,0,0,0,14,27
1561,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Mawshken,170608077,793108,,MAWSHKEN SSA LP SCHOOL,17060807701,Primary,Co. Educational,Department of Education,2008,91.464,25.1725,Operational,Rural,1,5,,,0,3,0,2,10,2,1,2,4,1,0,0,0,0,0,0,0,10,20
1562,Meghalaya,17,East Khasi Hills,274,,,Mawbeh,Synrang Shohnoh,170608078,793108,,SYNRANG SHOHNOH SSA LP SCHOOL,17060807801,Primary,Co. Educational,Department of Education,2005,91.4636,25.2411,Operational,Rural,1,5,,,0,3,1,2,35,9,14,12,9,16,0,0,0,0,0,0,0,60,95
1563,Meghalaya,17,East Khasi Hills,274,,,Sder,Warbah,170608080,793108,,WARBAH PRESBYTERIAN LP SCHOOL,17060808001,Primary,Co. Educational,Government Aided,1987,91.5021,25.177,Operational,Rural,1,5,,,0,1,0,2,4,3,4,1,4,1,0,0,0,0,0,0,0,13,17
1564,Meghalaya,17,East Khasi Hills,274,,,Sder,Khohber,170608081,793108,,KHOHBER SSA LP SCHOOL,17060808102,Primary,Co. Educational,Department of Education,2000,91.497,25.1643,Operational,Rural,1,5,,,0,4,0,2,5,0,0,3,0,2,0,0,0,0,0,0,0,5,10
1565,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Diengkynthong,170608083,793108,,DIENGKYNTHONG SSA UP SCHOOL,17060808301,Upper Primary only,Co. Educational,Department of Education,1975,91.4819,25.2612,Operational,Rural,6,8,,,0,2,0,4,0,0,0,0,0,0,23,16,18,0,0,0,0,57,57
1566,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Diengkynthong,170608083,793108,,DIENGKYNTHONG LP SCHOOL,17060808302,Primary,Co. Educational,Government Aided,1975,91.4819,25.2612,Operational,Rural,1,5,,,0,6,2,7,34,8,16,11,12,19,0,0,0,0,0,0,0,66,100
1567,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Diengkynthong,170608083,793111,,DIENGKYNTHONG SECONDARY SCHOOL,17060808304,Secondary Only,Co. Educational,Unrecognized,2016,91.4819,25.2612,Operational,Rural,9,10,Others,,0,2,0,3,0,0,0,0,0,0,0,0,0,16,5,0,0,21,21
1568,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Mawlngad,170608085,793108,,RCLP SCHOOL MAWLNGAD,17060808501,Primary,Co. Educational,Unrecognized,2005,91.4643,25.2118,Operational,Rural,1,5,,,0,1,0,2,7,2,1,1,2,1,0,0,0,0,0,0,0,7,14
1569,Meghalaya,17,East Khasi Hills,274,,,Sder,Myiong,170608086,793108,,SENG KHASI LP SCHOOL MYIONG,17060808602,Primary,Co. Educational,Unrecognized,2005,91.4956,25.183,Operational,Rural,1,5,,,0,1,0,2,7,2,1,0,0,0,0,0,0,0,0,0,0,3,10
1570,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Jalynteng,170608087,793110,,NONGKYNRIH GOVT. LP SCHOOL- JALYNTENG,17060808701,Primary,Co. Educational,Department of Education,1956,91.5141,25.273,Operational,Rural,1,5,,,0,5,0,1,45,8,8,11,6,8,0,0,0,0,0,0,0,41,86
1571,Meghalaya,17,East Khasi Hills,274,,,Nongkynrih,Jalynteng,170608087,793110,,SENG KHASI NONGKYNRIH SSA UP SCHOOL- JALYNTENG,17060808702,Upper Primary only,Co. Educational,Department of Education,2007,91.516,25.2741,Operational,Rural,6,8,,,0,3,1,4,0,0,0,0,0,0,24,15,16,0,0,0,0,55,55
